airline,source,destination,route,total_stops,price,duration_minutes,dep_hours,departure_bucket,month,day_type,route_segment,price_per_hour,rev_opportunity_score
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,14086,440,18,Evening,3,Weekend,Premium Route,1920.8181818181818,32.013636363636365
IndiGo,Chennai,Kolkata,Chennai → Kolkata,0,3597,140,19,Evening,5,Weekday,Optimization Route,1541.5714285714287,25.692857142857143
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,13731,800,18,Evening,5,Weekday,Optimization Route,1029.825,17.16375
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,12898,520,19,Evening,5,Weekday,Optimization Route,1488.2307692307693,24.803846153846155
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,14714,745,16,Afternoon,6,Weekday,Optimization Route,1185.020134228188,19.750335570469797
Vistara,Banglore,Delhi,Banglore → Delhi,0,5403,170,11,Morning,4,Weekday,Optimization Route,1906.9411764705883,31.78235294117647
Jet Airways,Banglore,Delhi,Banglore → Delhi,0,5769,165,6,Morning,6,Weekday,Optimization Route,2097.818181818182,34.96363636363636
Air Asia,Kolkata,Banglore,Kolkata → Banglore,0,5620,155,10,Morning,3,Weekend,Optimization Route,2175.483870967742,36.25806451612903
IndiGo,Delhi,Cochin,Delhi → Cochin,0,5000,195,5,Morning,6,Weekday,Optimization Route,1538.4615384615386,25.641025641025642
Air India,Delhi,Cochin,Delhi → Cochin,1,7480,1420,9,Morning,5,Weekday,Optimization Route,316.056338028169,5.267605633802817
Air India,Delhi,Cochin,Delhi → Cochin,2,10703,1855,12,Afternoon,3,Weekday,Optimization Route,346.188679245283,5.769811320754717
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,13727,570,11,Morning,5,Weekend,Optimization Route,1444.9473684210527,24.082456140350878
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,14388,800,20,Evening,5,Weekend,Optimization Route,1079.1,17.985
Jet Airways,Banglore,New Delhi,Banglore → New Delhi,1,22270,1420,8,Morning,3,Weekday,Optimization Route,940.9859154929577,15.683098591549296
IndiGo,Delhi,Cochin,Delhi → Cochin,1,6769,345,21,Night,5,Weekday,Optimization Route,1177.2173913043478,19.620289855072464
Air Asia,Kolkata,Banglore,Kolkata → Banglore,2,5192,500,15,Afternoon,5,Weekday,Optimization Route,623.04,10.384
Jet Airways,Mumbai,Hyderabad,Mumbai → Hyderabad,0,4995,85,2,Night,5,Weekday,Optimization Route,3525.8823529411766,58.76470588235294
IndiGo,Chennai,Kolkata,Chennai → Kolkata,0,8580,140,7,Morning,3,Weekday,Optimization Route,3677.1428571428573,61.285714285714285
Air India,Delhi,Cochin,Delhi → Cochin,1,7480,1255,12,Afternoon,6,Weekend,Optimization Route,357.60956175298804,5.960159362549801
Jet Airways,Banglore,Delhi,Banglore → Delhi,0,5198,180,8,Morning,4,Weekend,Optimization Route,1732.6666666666667,28.877777777777776
Jet Airways,Delhi,Cochin,Delhi → Cochin,2,10368,560,9,Morning,6,Weekday,Optimization Route,1110.857142857143,18.514285714285716
Jet Airways,Mumbai,Hyderabad,Mumbai → Hyderabad,0,8040,85,7,Morning,5,Weekday,Optimization Route,5675.294117647059,94.58823529411765
Jet Airways,Delhi,Cochin,Delhi → Cochin,2,18909,1205,8,Morning,3,Weekend,Optimization Route,941.5269709543569,15.692116182572613
Air India,Kolkata,Banglore,Kolkata → Banglore,2,12849,1345,7,Morning,4,Weekday,Optimization Route,573.1895910780669,9.553159851301116
Air India,Delhi,Cochin,Delhi → Cochin,1,22798,1350,9,Morning,3,Weekday,Optimization Route,1013.2444444444444,16.88740740740741
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,14571,590,8,Morning,6,Weekday,Optimization Route,1481.7966101694915,24.696610169491525
Jet Airways,Banglore,New Delhi,Banglore → New Delhi,1,13502,1090,14,Afternoon,3,Weekday,Optimization Route,743.2293577981651,12.387155963302753
SpiceJet,Chennai,Kolkata,Chennai → Kolkata,0,3332,140,17,Evening,3,Weekday,Optimization Route,1428.0,23.8
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,7354,705,7,Morning,6,Weekday,Optimization Route,625.8723404255319,10.431205673758866
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,8073,660,10,Morning,5,Weekday,Optimization Route,733.9090909090909,12.231818181818182
IndiGo,Mumbai,Hyderabad,Mumbai → Hyderabad,0,4049,85,9,Morning,3,Weekday,Optimization Route,2858.1176470588234,47.63529411764706
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,15029,1570,2,Night,3,Weekend,Optimization Route,574.3566878980891,9.572611464968153
Air India,Delhi,Cochin,Delhi → Cochin,2,10975,1420,9,Morning,6,Weekday,Optimization Route,463.7323943661972,7.72887323943662
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,7038,920,7,Morning,6,Weekend,Optimization Route,459.0,7.65
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,15554,660,8,Morning,5,Weekday,Optimization Route,1414.0,23.566666666666666
Air India,Banglore,Delhi,Banglore → Delhi,0,5228,170,21,Night,6,Weekday,Optimization Route,1845.1764705882354,30.75294117647059
IndiGo,Delhi,Cochin,Delhi → Cochin,1,5636,325,2,Night,6,Weekend,Optimization Route,1040.4923076923076,17.341538461538462
Air India,Delhi,Cochin,Delhi → Cochin,2,9653,1180,12,Afternoon,6,Weekday,Optimization Route,490.8305084745763,8.180508474576271
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,8586,910,18,Evening,5,Weekday,Optimization Route,566.1098901098901,9.435164835164835
SpiceJet,Mumbai,Hyderabad,Mumbai → Hyderabad,0,2017,90,13,Afternoon,5,Weekday,Optimization Route,1344.6666666666667,22.41111111111111
Vistara,Kolkata,Banglore,Kolkata → Banglore,1,9345,1625,20,Evening,5,Weekday,Optimization Route,345.04615384615386,5.75076923076923
Jet Airways,Delhi,Cochin,Delhi → Cochin,2,9270,1925,10,Morning,3,Weekday,Optimization Route,288.93506493506493,4.815584415584415
Jet Airways,Delhi,Cochin,Delhi → Cochin,2,13292,810,5,Morning,6,Weekday,Optimization Route,984.5925925925926,16.409876543209876
Jet Airways,Delhi,Cochin,Delhi → Cochin,2,8098,1570,17,Evening,3,Weekday,Optimization Route,309.4777070063694,5.15796178343949
Air India,Delhi,Cochin,Delhi → Cochin,1,7952,1420,9,Morning,6,Weekday,Optimization Route,336.0,5.6
IndiGo,Delhi,Cochin,Delhi → Cochin,1,5883,415,18,Evening,6,Weekday,Optimization Route,850.5542168674699,14.175903614457832
Jet Airways,Banglore,Delhi,Banglore → Delhi,0,8016,180,19,Evening,6,Weekday,Optimization Route,2672.0,44.53333333333333
SpiceJet,Kolkata,Banglore,Kolkata → Banglore,0,4174,150,17,Evening,5,Weekend,Optimization Route,1669.6,27.826666666666668
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,10696,925,7,Morning,6,Weekday,Optimization Route,693.7945945945946,11.563243243243242
Vistara,Banglore,Delhi,Banglore → Delhi,0,4878,155,17,Evening,6,Weekday,Optimization Route,1888.258064516129,31.470967741935485
SpiceJet,Banglore,Delhi,Banglore → Delhi,0,3971,170,9,Morning,4,Weekday,Optimization Route,1401.5294117647059,23.358823529411765
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,7198,390,19,Evening,6,Weekday,Optimization Route,1107.3846153846155,18.456410256410255
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,9314,1540,20,Evening,5,Weekday,Optimization Route,362.8831168831169,6.048051948051948
SpiceJet,Banglore,Delhi,Banglore → Delhi,0,4423,170,9,Morning,5,Weekday,Optimization Route,1561.0588235294117,26.01764705882353
SpiceJet,Kolkata,Banglore,Kolkata → Banglore,0,3841,155,6,Morning,4,Weekend,Optimization Route,1486.8387096774193,24.780645161290323
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,7154,510,10,Morning,3,Weekday,Optimization Route,841.6470588235294,14.027450980392157
Air India,Delhi,Cochin,Delhi → Cochin,1,9929,735,7,Morning,6,Weekend,Optimization Route,810.530612244898,13.508843537414966
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,8266,455,11,Morning,5,Weekday,Optimization Route,1090.021978021978,18.167032967032966
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,10877,630,8,Morning,6,Weekday,Optimization Route,1035.904761904762,17.265079365079366
IndiGo,Kolkata,Banglore,Kolkata → Banglore,0,4804,150,15,Afternoon,6,Weekday,Optimization Route,1921.6,32.026666666666664
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,13587,570,11,Morning,6,Weekend,Optimization Route,1430.2105263157894,23.83684210526316
IndiGo,Delhi,Cochin,Delhi → Cochin,1,13611,515,4,Night,3,Weekday,Optimization Route,1585.7475728155339,26.429126213592234
IndiGo,Delhi,Cochin,Delhi → Cochin,1,6628,975,9,Morning,6,Weekday,Optimization Route,407.87692307692305,6.797948717948718
IndiGo,Delhi,Cochin,Delhi → Cochin,0,5601,195,14,Afternoon,6,Weekday,Optimization Route,1723.3846153846155,28.723076923076924
SpiceJet,Delhi,Cochin,Delhi → Cochin,1,5583,315,6,Morning,4,Weekday,Optimization Route,1063.4285714285713,17.723809523809525
IndiGo,Banglore,Delhi,Banglore → Delhi,0,3943,170,10,Morning,5,Weekday,Optimization Route,1391.6470588235295,23.194117647058825
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,9663,960,20,Evening,5,Weekend,Optimization Route,603.9375,10.065625
IndiGo,Delhi,Cochin,Delhi → Cochin,1,5883,415,18,Evening,6,Weekend,Optimization Route,850.5542168674699,14.175903614457832
IndiGo,Kolkata,Banglore,Kolkata → Banglore,0,4804,155,11,Morning,4,Weekend,Optimization Route,1859.6129032258066,30.993548387096773
Vistara,Banglore,New Delhi,Banglore → New Delhi,0,13383,155,16,Afternoon,3,Weekend,Premium Route,5180.5161290322585,86.34193548387097
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,9646,555,13,Afternoon,6,Weekend,Optimization Route,1042.8108108108108,17.38018018018018
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,11467,1570,17,Evening,5,Weekday,Optimization Route,438.22929936305735,7.303821656050955
Air Asia,Kolkata,Banglore,Kolkata → Banglore,1,5192,720,22,Night,5,Weekend,Discount Route,432.6666666666667,7.211111111111111
Air Asia,Banglore,New Delhi,Banglore → New Delhi,0,6477,165,23,Night,3,Weekend,Optimization Route,2355.2727272727275,39.25454545454546
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,13727,720,9,Morning,5,Weekend,Optimization Route,1143.9166666666667,19.065277777777776
Vistara,Kolkata,Banglore,Kolkata → Banglore,1,9555,1640,17,Evening,5,Weekend,Optimization Route,349.5731707317073,5.826219512195122
Vistara,Mumbai,Hyderabad,Mumbai → Hyderabad,1,12395,750,10,Morning,3,Weekday,Optimization Route,991.6,16.526666666666667
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,10262,550,19,Evening,6,Weekend,Optimization Route,1119.490909090909,18.658181818181816
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,14781,740,8,Morning,5,Weekday,Optimization Route,1198.4594594594594,19.974324324324325
Jet Airways,Mumbai,Hyderabad,Mumbai → Hyderabad,0,5678,90,10,Morning,5,Weekend,Optimization Route,3785.3333333333335,63.08888888888889
SpiceJet,Kolkata,Banglore,Kolkata → Banglore,1,7804,330,15,Afternoon,5,Weekday,Optimization Route,1418.909090909091,23.64848484848485
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,10262,1680,15,Afternoon,6,Weekday,Optimization Route,366.5,6.108333333333333
Jet Airways,Banglore,Delhi,Banglore → Delhi,0,5198,180,19,Evening,5,Weekend,Optimization Route,1732.6666666666667,28.877777777777776
IndiGo,Mumbai,Hyderabad,Mumbai → Hyderabad,0,4049,90,6,Morning,5,Weekday,Optimization Route,2699.3333333333335,44.98888888888889
Air Asia,Banglore,Delhi,Banglore → Delhi,0,3383,165,11,Morning,6,Weekend,Optimization Route,1230.1818181818182,20.503030303030304
Air India,Delhi,Cochin,Delhi → Cochin,1,7174,320,17,Evening,5,Weekday,Optimization Route,1345.125,22.41875
Air India,Delhi,Cochin,Delhi → Cochin,1,8907,1590,20,Evening,5,Weekday,Optimization Route,336.1132075471698,5.60188679245283
Jet Airways,Delhi,Cochin,Delhi → Cochin,2,13014,1615,9,Morning,6,Weekend,Optimization Route,483.4922600619195,8.058204334365325
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,13584,665,21,Night,5,Weekday,Optimization Route,1225.624060150376,20.42706766917293
Air Asia,Kolkata,Banglore,Kolkata → Banglore,0,4107,150,22,Night,5,Weekday,Optimization Route,1642.8,27.38
Jet Airways,Mumbai,Hyderabad,Mumbai → Hyderabad,0,2071,90,2,Night,3,Weekday,Optimization Route,1380.6666666666667,23.011111111111113
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,12373,450,20,Evening,5,Weekday,Premium Route,1649.7333333333333,27.495555555555555
Air India,Banglore,New Delhi,Banglore → New Delhi,2,13303,1745,8,Morning,3,Weekday,Optimization Route,457.4097421203438,7.623495702005731
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,8529,1055,16,Afternoon,6,Weekday,Optimization Route,485.06161137440756,8.08436018957346
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,14571,1495,18,Evening,6,Weekday,Optimization Route,584.7892976588629,9.746488294314382
Jet Airways,Banglore,Delhi,Banglore → Delhi,0,8016,180,8,Morning,6,Weekend,Optimization Route,2672.0,44.53333333333333
IndiGo,Kolkata,Banglore,Kolkata → Banglore,0,4804,160,21,Night,6,Weekday,Optimization Route,1801.5,30.025
Air India,Banglore,New Delhi,Banglore → New Delhi,1,5118,325,6,Morning,3,Weekend,Optimization Route,944.8615384615384,15.747692307692308
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,9663,1430,8,Morning,5,Weekend,Optimization Route,405.44055944055947,6.757342657342657
Air India,Kolkata,Banglore,Kolkata → Banglore,2,12723,1840,5,Morning,6,Weekend,Optimization Route,414.8804347826087,6.914673913043479
GoAir,Banglore,Delhi,Banglore → Delhi,0,3419,165,20,Evening,5,Weekend,Optimization Route,1243.2727272727273,20.721212121212123
Jet Airways,Banglore,New Delhi,Banglore → New Delhi,1,11087,710,22,Night,3,Weekday,Optimization Route,936.9295774647887,15.61549295774648
IndiGo,Kolkata,Banglore,Kolkata → Banglore,0,4174,155,22,Night,4,Weekday,Optimization Route,1615.741935483871,26.929032258064517
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,10262,1225,8,Morning,6,Weekend,Optimization Route,502.62857142857143,8.377142857142857
Jet Airways,Delhi,Cochin,Delhi → Cochin,2,12609,1620,9,Morning,6,Weekend,Optimization Route,467.0,7.783333333333333
Vistara,Banglore,Delhi,Banglore → Delhi,0,4668,160,7,Morning,6,Weekday,Optimization Route,1750.5,29.175
SpiceJet,Mumbai,Hyderabad,Mumbai → Hyderabad,0,1965,90,22,Night,5,Weekday,Optimization Route,1310.0,21.833333333333332
IndiGo,Mumbai,Hyderabad,Mumbai → Hyderabad,0,4049,90,6,Morning,6,Weekend,Optimization Route,2699.3333333333335,44.98888888888889
Air India,Kolkata,Banglore,Kolkata → Banglore,0,5195,150,14,Afternoon,4,Weekday,Optimization Route,2078.0,34.63333333333333
IndiGo,Kolkata,Banglore,Kolkata → Banglore,0,4804,155,20,Evening,5,Weekend,Optimization Route,1859.6129032258066,30.993548387096773
IndiGo,Banglore,New Delhi,Banglore → New Delhi,0,7648,170,13,Afternoon,3,Weekend,Optimization Route,2699.294117647059,44.98823529411764
IndiGo,Chennai,Kolkata,Chennai → Kolkata,0,3850,140,7,Morning,5,Weekday,Optimization Route,1650.0,27.5
Air India,Banglore,Delhi,Banglore → Delhi,0,6121,165,10,Morning,4,Weekday,Optimization Route,2225.818181818182,37.096969696969694
IndiGo,Chennai,Kolkata,Chennai → Kolkata,0,3540,145,5,Morning,6,Weekday,Optimization Route,1464.8275862068965,24.413793103448278
Jet Airways,Banglore,New Delhi,Banglore → New Delhi,1,9134,340,5,Morning,3,Weekday,Optimization Route,1611.8823529411764,26.86470588235294
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,10844,1660,18,Evening,6,Weekday,Optimization Route,391.95180722891564,6.532530120481928
IndiGo,Chennai,Kolkata,Chennai → Kolkata,0,5277,140,22,Night,6,Weekday,Optimization Route,2261.5714285714284,37.69285714285714
IndiGo,Delhi,Cochin,Delhi → Cochin,1,5073,300,16,Afternoon,4,Weekend,Optimization Route,1014.6,16.91
SpiceJet,Kolkata,Banglore,Kolkata → Banglore,0,3841,155,6,Morning,6,Weekday,Optimization Route,1486.8387096774193,24.780645161290323
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,10877,690,7,Morning,6,Weekday,Optimization Route,945.8260869565217,15.763768115942028
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,5406,1575,17,Evening,3,Weekday,Optimization Route,205.94285714285715,3.4323809523809525
Jet Airways,Kolkata,Banglore,Kolkata → Banglore,1,14151,1005,17,Evening,6,Weekend,Optimization Route,844.8358208955224,14.080597014925374
Jet Airways,Delhi,Cochin,Delhi → Cochin,2,14237,1090,18,Evening,6,Weekday,Optimization Route,783.6880733944954,13.061467889908258
IndiGo,Mumbai,Hyderabad,Mumbai → Hyderabad,0,2754,90,1,Night,6,Weekday,Optimization Route,1836.0,30.6
Air India,Kolkata,Banglore,Kolkata → Banglore,1,11306,805,7,Morning,5,Weekend,Optimization Route,842.6832298136646,14.04472049689441
Air Asia,Kolkata,Banglore,Kolkata → Banglore,1,5192,720,22,Night,5,Weekday,Discount Route,432.6666666666667,7.211111111111111
Vistara,Chennai,Kolkata,Chennai → Kolkata,0,3687,135,7,Morning,6,Weekday,Optimization Route,1638.6666666666667,27.31111111111111
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,12192,910,3,Night,6,Weekday,Optimization Route,803.8681318681319,13.397802197802198
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,12898,360,13,Afternoon,5,Weekday,Premium Route,2149.6666666666665,35.827777777777776
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,14924,1395,19,Evening,6,Weekend,Optimization Route,641.8924731182796,10.69820788530466
SpiceJet,Kolkata,Banglore,Kolkata → Banglore,1,8479,435,11,Morning,5,Weekday,Optimization Route,1169.5172413793102,19.491954022988505
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,6943,690,14,Afternoon,5,Weekday,Optimization Route,603.7391304347826,10.06231884057971
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,7354,755,6,Morning,6,Weekday,Optimization Route,584.4238410596026,9.740397350993378
Multiple carriers,Delhi,Cochin,Delhi → Cochin,1,12192,600,9,Morning,6,Weekday,Optimization Route,1219.2,20.32
IndiGo,Banglore,Delhi,Banglore → Delhi,0,3943,180,21,Night,5,Weekday,Optimization Route,1314.3333333333333,21.905555555555555
Jet Airways,Delhi,Cochin,Delhi → Cochin,2,15129,1430,19,Evening,5,Weekday,Optimization Route,634.7832167832167,10.579720279720279
Vistara,Banglore,Delhi,Banglore → Delhi,0,5403,160,7,Morning,4,Weekday,Optimization Route,2026.125,33.76875
Jet Airways,Delhi,Cochin,Delhi → Cochin,2,13882,1140,9,Morning,6,Weekday,Optimization Route,730.6315789473684,12.177192982456141
Jet Airways,Mumbai,Hyderabad,Mumbai → Hyderabad,0,5678,90,19,Evening,3,Weekday,Optimization Route,3785.3333333333335,63.08888888888889
Vistara,Banglore,Delhi,Banglore → Delhi,0,5403,170,11,Morning,4,Weekend,Optimization Route,1906.9411764705883,31.78235294117647
Vistara,Banglore,Delhi,Banglore → Delhi,0,4878,170,21,Night,6,Weekday,Optimization Route,1721.6470588235295,28.694117647058825
IndiGo,Delhi,Cochin,Delhi → Cochin,2,6494,880,6,Morning,3,Weekday,Optimization Route,442.77272727272725,7.379545454545455
IndiGo,Banglore,New Delhi,Banglore → New Delhi,0,4777,165,1,Night,3,Weekend,Optimization Route,1737.090909090909,28.951515151515153
Air India,Mumbai,Hyderabad,Mumbai → Hyderabad,0,3625,90,13,Afternoon,6,Weekday,Optimization Route,2416.6666666666665,40.27777777777778
Air India,Kolkata,Banglore,Kolkata → Banglore,2,9258,1830,12,Afternoon,4,Weekday,Optimization Route,303.5409836065574,5.059016393442623
Jet Airways,Delhi,Cochin,Delhi → Cochin,1,10262,360,13,Afternoon,6,Weekday,Optimization Route,1710.3333333333333,28.505555555555556
